1453681400.813339 	 0.309402 	 0.231502 	 0.336752
1453681400.814489 	 0.289377 	 0.254945 	 0.298413
1453681400.815629 	 0.308425 	 0.244933 	 0.301099
1453681400.816773 	 0.340659 	 0.214652 	 0.331868
1453681400.817920 	 0.331136 	 0.243956 	 0.356777
1453681400.819476 	 0.306227 	 0.261538 	 0.315263
1453681400.820690 	 0.323810 	 0.220024 	 0.346764
1453681400.821849 	 0.299390 	 0.258120 	 0.318681
1453681400.823003 	 0.314042 	 0.223932 	 0.278388
1453681400.824145 	 0.282784 	 0.225641 	 0.315263
1453681400.825283 	 0.310867 	 0.247131 	 0.350427
1453681400.826420 	 0.334554 	 0.222955 	 0.302320
1453681400.827558 	 0.307204 	 0.234676 	 0.298169
1453681400.828696 	 0.318193 	 0.227839 	 0.348474
1453681400.830163 	 0.291087 	 0.239805 	 0.305739
1453681400.831334 	 0.327961 	 0.278388 	 0.306716
1453681400.832476 	 0.301587 	 0.238339 	 0.325031
1453681400.833629 	 0.292552 	 0.268620 	 0.348230
1453681400.834903 	 0.303541 	 0.221978 	 0.276679
1453681400.836092 	 0.301587 	 0.245910 	 0.329670
1453681400.837235 	 0.287668 	 0.270330 	 0.291331
1453681400.838379 	 0.320635 	 0.245177 	 0.326496
1453681400.839812 	 0.310379 	 0.217094 	 0.294261
1453681400.840987 	 0.333822 	 0.255189 	 0.306716
1453681400.842141 	 0.301587 	 0.226862 	 0.338706
1453681400.843278 	 0.322344 	 0.245910 	 0.303297
1453681400.844418 	 0.307448 	 0.250794 	 0.339194
1453681400.845552 	 0.277411 	 0.212454 	 0.280098
1453681400.846975 	 0.305495 	 0.246154 	 0.317949
1453681400.848203 	 0.298657 	 0.232967 	 0.340415
1453681400.849631 	 0.311111 	 0.228327 	 0.337241
1453681400.850863 	 0.315507 	 0.239560 	 0.343346
1453681400.852192 	 0.306227 	 0.233211 	 0.309158
1453681400.853353 	 0.308425 	 0.215140 	 0.296215
1453681400.854501 	 0.335775 	 0.240293 	 0.320879
1453681400.855643 	 0.305495 	 0.256410 	 0.345788
1453681400.856781 	 0.299145 	 0.243223 	 0.305495
1453681400.857919 	 0.298169 	 0.253724 	 0.306716
1453681400.859062 	 0.325031 	 0.257631 	 0.321612
1453681400.866108 	 0.314042 	 0.238828 	 0.284493
1453681400.867316 	 0.276679 	 0.246398 	 0.334554
1453681400.878259 	 0.313309 	 0.226862 	 0.291575
1453681400.880217 	 0.313797 	 0.251038 	 0.305983
1453681400.881481 	 0.321368 	 0.216117 	 0.299145
1453681400.882646 	 0.312576 	 0.246154 	 0.330891
1453681400.883792 	 0.336752 	 0.239560 	 0.305739
1453681400.889967 	 0.304029 	 0.240781 	 0.326496
1453681400.891369 	 0.325763 	 0.261294 	 0.310867
1453681400.892553 	 0.317460 	 0.228327 	 0.337973
1453681400.893699 	 0.286447 	 0.252503 	 0.305739
1453681400.894843 	 0.318193 	 0.232967 	 0.312088
1453681400.895979 	 0.332112 	 0.254701 	 0.331136
1453681400.897124 	 0.303297 	 0.235897 	 0.291819
1453681400.898270 	 0.305983 	 0.220024 	 0.296948
1453681400.910111 	 0.321123 	 0.262271 	 0.301343
1453681400.911509 	 0.313797 	 0.233211 	 0.342369
1453681400.912696 	 0.306471 	 0.233455 	 0.327717
1453681400.913855 	 0.301587 	 0.244933 	 0.285470
1453681400.915002 	 0.294261 	 0.222222 	 0.338217
1453681400.916142 	 0.303541 	 0.232723 	 0.315507
1453681400.917280 	 0.331868 	 0.255678 	 0.323321
1453681400.922014 	 0.304029 	 0.236874 	 0.319170
1453681400.923355 	 0.305495 	 0.247131 	 0.287424
1453681400.924529 	 0.281074 	 0.216117 	 0.297924
1453681400.925678 	 0.315263 	 0.229548 	 0.326007
1453681400.926836 	 0.287668 	 0.241270 	 0.310867
1453681400.927973 	 0.309158 	 0.262759 	 0.312332
1453681400.929566 	 0.301587 	 0.256899 	 0.329426
1453681400.930824 	 0.292308 	 0.240781 	 0.319414
1453681400.931995 	 0.316239 	 0.241026 	 0.327717
1453681400.933138 	 0.311600 	 0.246398 	 0.304762
1453681400.934276 	 0.312821 	 0.245177 	 0.324298
1453681400.935625 	 0.300122 	 0.215385 	 0.305006
1453681400.936781 	 0.329426 	 0.247619 	 0.305495
1453681400.937930 	 0.313553 	 0.247863 	 0.357998
1453681400.939074 	 0.306716 	 0.234676 	 0.302808
1453681400.940536 	 0.318681 	 0.219048 	 0.297436
1453681400.941701 	 0.286203 	 0.229060 	 0.305983
1453681400.942845 	 0.305250 	 0.262759 	 0.294994
1453681400.943981 	 0.325519 	 0.225153 	 0.299878
1453681400.945119 	 0.311600 	 0.221734 	 0.298413
1453681400.946269 	 0.308913 	 0.256410 	 0.337241
1453681400.947738 	 0.307692 	 0.238828 	 0.284005
1453681400.948902 	 0.282784 	 0.238828 	 0.320391
1453681400.950224 	 0.279365 	 0.239560 	 0.331868
1453681400.951536 	 0.278388 	 0.264469 	 0.307692
1453681400.952730 	 0.289377 	 0.223687 	 0.343346
1453681400.953879 	 0.296459 	 0.232234 	 0.309402
1453681400.955026 	 0.311600 	 0.217582 	 0.287424
1453681400.956160 	 0.301099 	 0.247131 	 0.322833
1453681400.957290 	 0.303297 	 0.235653 	 0.306960
1453681400.958429 	 0.321368 	 0.211966 	 0.312576
1453681400.959974 	 0.317705 	 0.273748 	 0.298413
1453681400.961159 	 0.293773 	 0.241514 	 0.316728
1453681400.962308 	 0.326007 	 0.253480 	 0.324298
1453681400.963441 	 0.297192 	 0.247619 	 0.315263
1453681400.964585 	 0.317216 	 0.228327 	 0.309646
1453681400.965720 	 0.294017 	 0.247863 	 0.306227
1453681400.966857 	 0.304029 	 0.256166 	 0.300611
1453681400.968107 	 0.307692 	 0.267643 	 0.302076
1453681400.969496 	 0.320879 	 0.214164 	 0.309158
1453681400.970706 	 0.292064 	 0.237607 	 0.334799
1453681400.971850 	 0.317460 	 0.242491 	 0.322344
1453681400.972983 	 0.290110 	 0.234188 	 0.325275
1453681400.974118 	 0.307204 	 0.234432 	 0.353602
1453681400.975257 	 0.293529 	 0.249328 	 0.315751
1453681400.976399 	 0.290354 	 0.236142 	 0.286935
1453681400.977533 	 0.328449 	 0.229304 	 0.306716
1453681400.978661 	 0.306227 	 0.235409 	 0.337973
1453681400.980124 	 0.297192 	 0.219292 	 0.313797
1453681400.981283 	 0.305739 	 0.232479 	 0.312576
1453681400.982417 	 0.323321 	 0.220513 	 0.307692
1453681400.983560 	 0.307448 	 0.246642 	 0.319414
1453681400.984815 	 0.302808 	 0.258364 	 0.318926
1453681400.985997 	 0.285470 	 0.213187 	 0.308181
1453681400.987132 	 0.309646 	 0.240049 	 0.296215
1453681400.988274 	 0.311600 	 0.272772 	 0.313553
1453681400.989668 	 0.296703 	 0.237363 	 0.321123
1453681400.990873 	 0.302564 	 0.261294 	 0.302808
1453681400.992023 	 0.317216 	 0.237363 	 0.301343
1453681400.993173 	 0.313309 	 0.240293 	 0.329426
1453681400.994311 	 0.320391 	 0.240293 	 0.313065
1453681400.995448 	 0.324054 	 0.253480 	 0.323565
1453681400.996581 	 0.325519 	 0.241270 	 0.309402
1453681400.997714 	 0.287912 	 0.249573 	 0.282540
1453681400.998845 	 0.334799 	 0.215385 	 0.340171
1453681401.000266 	 0.309402 	 0.238828 	 0.291331
1453681401.001520 	 0.322833 	 0.240293 	 0.287424
1453681401.002693 	 0.288401 	 0.216361 	 0.332112
1453681401.003833 	 0.304029 	 0.240781 	 0.306227
1453681401.004969 	 0.327961 	 0.272039 	 0.305983
1453681401.006105 	 0.309890 	 0.227106 	 0.321123
1453681401.007241 	 0.296703 	 0.250549 	 0.349695
1453681401.008374 	 0.317705 	 0.236386 	 0.347741
1453681401.009785 	 0.311111 	 0.247619 	 0.312821
1453681401.010957 	 0.300855 	 0.270330 	 0.329426
1453681401.012107 	 0.315751 	 0.228571 	 0.287424
1453681401.013247 	 0.319414 	 0.275702 	 0.306960
1453681401.014385 	 0.302320 	 0.237851 	 0.325275
1453681401.015779 	 0.300122 	 0.244444 	 0.298657
1453681401.023408 	 0.274725 	 0.250549 	 0.325763
1453681401.024611 	 0.295727 	 0.228327 	 0.347009
1453681401.025772 	 0.335287 	 0.241026 	 0.318437
1453681401.026922 	 0.305006 	 0.257387 	 0.337485
1453681401.028067 	 0.326007 	 0.220513 	 0.306716
1453681401.039773 	 0.286203 	 0.244689 	 0.351648
1453681401.041322 	 0.323077 	 0.242735 	 0.314286
1453681401.042501 	 0.292308 	 0.260562 	 0.286447
1453681401.043651 	 0.292064 	 0.241270 	 0.314042
1453681401.044796 	 0.319658 	 0.251526 	 0.344078
1453681401.045933 	 0.294017 	 0.233211 	 0.297924
1453681401.060414 	 0.313553 	 0.241026 	 0.288156
1453681401.061777 	 0.290843 	 0.251526 	 0.297680
1453681401.062965 	 0.293040 	 0.236630 	 0.301343
1453681401.064107 	 0.297192 	 0.238339 	 0.312332
1453681401.065259 	 0.296459 	 0.240293 	 0.315995
1453681401.066396 	 0.278144 	 0.230769 	 0.316972
1453681401.067542 	 0.296459 	 0.226618 	 0.329426
1453681401.072301 	 0.326252 	 0.243956 	 0.320391
1453681401.073531 	 0.319902 	 0.262271 	 0.318437
1453681401.074686 	 0.299634 	 0.230525 	 0.320879
1453681401.075828 	 0.324298 	 0.232723 	 0.342857
1453681401.076972 	 0.333089 	 0.237851 	 0.324542
1453681401.078109 	 0.323565 	 0.239316 	 0.302564
1453681401.086297 	 0.294506 	 0.214408 	 0.339194
1453681401.087584 	 0.297924 	 0.260073 	 0.298901
1453681401.088605 	 0.318926 	 0.258364 	 0.319658
1453681401.089928 	 0.320635 	 0.248107 	 0.294017
1453681401.090922 	 0.306960 	 0.245910 	 0.335531
1453681401.091875 	 0.333333 	 0.223199 	 0.306227
1453681401.092825 	 0.292308 	 0.264469 	 0.330647
1453681401.093768 	 0.341392 	 0.223199 	 0.336996
1453681401.094706 	 0.294750 	 0.224908 	 0.332601
1453681401.095653 	 0.300366 	 0.242979 	 0.311111
1453681401.096595 	 0.311355 	 0.245177 	 0.306227
1453681401.097538 	 0.300855 	 0.242247 	 0.347009
1453681401.098481 	 0.314774 	 0.221734 	 0.337729
1453681401.099684 	 0.321856 	 0.251038 	 0.345788
1453681401.100668 	 0.323321 	 0.215385 	 0.297680
1453681401.101800 	 0.288889 	 0.228083 	 0.318437
1453681401.102778 	 0.294750 	 0.225397 	 0.310867
1453681401.103733 	 0.282540 	 0.242002 	 0.281563
1453681401.104672 	 0.293529 	 0.227106 	 0.323565
1453681401.105615 	 0.284249 	 0.268376 	 0.288889
1453681401.106562 	 0.302808 	 0.240293 	 0.291575
1453681401.107501 	 0.300611 	 0.243956 	 0.323565
1453681401.108442 	 0.321612 	 0.231746 	 0.340171
1453681401.109679 	 0.330403 	 0.262027 	 0.287912
1453681401.110683 	 0.315507 	 0.218315 	 0.284737
1453681401.111642 	 0.279853 	 0.217582 	 0.290110
1453681401.112594 	 0.313553 	 0.264713 	 0.342125
1453681401.113535 	 0.333089 	 0.263004 	 0.313553
1453681401.114470 	 0.290110 	 0.242491 	 0.314774
1453681401.115411 	 0.306471 	 0.235897 	 0.304518
1453681401.116346 	 0.286203 	 0.269353 	 0.273993
1453681401.117287 	 0.343346 	 0.216606 	 0.319658
1453681401.118364 	 0.317705 	 0.244933 	 0.304762
1453681401.119545 	 0.280830 	 0.211722 	 0.345788
1453681401.120550 	 0.337973 	 0.241026 	 0.334066
1453681401.121507 	 0.317216 	 0.219292 	 0.328938
1453681401.122457 	 0.309646 	 0.232479 	 0.317705
1453681401.123398 	 0.294017 	 0.240781 	 0.318681
1453681401.124338 	 0.316484 	 0.231502 	 0.297192
1453681401.125285 	 0.320879 	 0.245421 	 0.294994
1453681401.126228 	 0.294261 	 0.269109 	 0.347985
1453681401.127162 	 0.335775 	 0.267643 	 0.346032
1453681401.128102 	 0.285958 	 0.262027 	 0.332357
1453681401.129036 	 0.303541 	 0.240781 	 0.318437
1453681401.130297 	 0.309890 	 0.245421 	 0.322344
1453681401.131258 	 0.307448 	 0.249817 	 0.327473
1453681401.132212 	 0.312576 	 0.226862 	 0.316484
1453681401.133167 	 0.318193 	 0.214652 	 0.282295
1453681401.134115 	 0.313065 	 0.253968 	 0.288645
1453681401.135107 	 0.297924 	 0.244444 	 0.321123
1453681401.136067 	 0.340904 	 0.270574 	 0.295482
1453681401.137019 	 0.330647 	 0.245665 	 0.293773
1453681401.137959 	 0.315751 	 0.225397 	 0.329915
1453681401.138913 	 0.323077 	 0.261538 	 0.333578
1453681401.140082 	 0.313309 	 0.216850 	 0.314042
1453681401.141053 	 0.301099 	 0.226129 	 0.336996
1453681401.142000 	 0.282295 	 0.216361 	 0.312821
1453681401.142951 	 0.307448 	 0.216361 	 0.307692
1453681401.143897 	 0.333089 	 0.257875 	 0.329182
1453681401.144842 	 0.291575 	 0.246886 	 0.309158
1453681401.145787 	 0.304274 	 0.244444 	 0.307937
1453681401.146728 	 0.299145 	 0.223687 	 0.298169
1453681401.147852 	 0.303785 	 0.221245 	 0.327961
1453681401.148828 	 0.332601 	 0.248840 	 0.310134
1453681401.150073 	 0.299145 	 0.244933 	 0.315751
1453681401.151038 	 0.315995 	 0.248840 	 0.299390
1453681401.152100 	 0.315018 	 0.235165 	 0.301587
1453681401.153059 	 0.301099 	 0.245177 	 0.316484
1453681401.154008 	 0.317949 	 0.239072 	 0.320391
1453681401.154955 	 0.299878 	 0.221734 	 0.341392
1453681401.155903 	 0.313309 	 0.243223 	 0.318926
1453681401.156841 	 0.305739 	 0.260562 	 0.294017
1453681401.157787 	 0.333089 	 0.258120 	 0.310379
1453681401.158731 	 0.311355 	 0.243468 	 0.307692
1453681401.159939 	 0.308181 	 0.240293 	 0.317460
1453681401.160912 	 0.304518 	 0.255189 	 0.315018
1453681401.161864 	 0.321368 	 0.267643 	 0.313553
1453681401.162814 	 0.287912 	 0.218315 	 0.348474
1453681401.163756 	 0.273504 	 0.226129 	 0.314530
1453681401.164702 	 0.330647 	 0.220757 	 0.332601
1453681401.165639 	 0.300611 	 0.251770 	 0.294261
1453681401.166581 	 0.319170 	 0.239072 	 0.312332
1453681401.167527 	 0.317216 	 0.238339 	 0.304518
1453681401.168611 	 0.320635 	 0.246154 	 0.339438
1453681401.169682 	 0.339438 	 0.269109 	 0.346032
1453681401.170655 	 0.282295 	 0.240293 	 0.304762
1453681401.171611 	 0.318926 	 0.222466 	 0.326740
1453681401.172556 	 0.297680 	 0.233944 	 0.319658
1453681401.173499 	 0.301832 	 0.235165 	 0.313553
1453681401.174441 	 0.299634 	 0.246154 	 0.350916
1453681401.175384 	 0.278632 	 0.261538 	 0.327961
1453681401.176322 	 0.332601 	 0.259829 	 0.305983
1453681401.177266 	 0.288645 	 0.231990 	 0.311600
1453681401.178205 	 0.312088 	 0.246398 	 0.327228
1453681401.179327 	 0.292796 	 0.236874 	 0.304029
1453681401.190170 	 0.309646 	 0.237363 	 0.315263
1453681401.191340 	 0.310134 	 0.249328 	 0.307204
1453681401.192322 	 0.312088 	 0.237607 	 0.322833
1453681401.193280 	 0.322100 	 0.247863 	 0.312576
1453681401.194227 	 0.283761 	 0.219048 	 0.299634
1453681401.195170 	 0.343101 	 0.208547 	 0.273993
1453681401.196121 	 0.324542 	 0.259341 	 0.309158
1453681401.197068 	 0.300855 	 0.257387 	 0.319658
1453681401.198011 	 0.314042 	 0.248107 	 0.317705
1453681401.198950 	 0.277167 	 0.261294 	 0.339683
1453681401.210995 	 0.341880 	 0.265201 	 0.291819
1453681401.211989 	 0.330403 	 0.227106 	 0.309158
1453681401.212944 	 0.281319 	 0.221245 	 0.316484
1453681401.213890 	 0.321368 	 0.227350 	 0.311600
1453681401.214844 	 0.293529 	 0.238828 	 0.312332
1453681401.215796 	 0.303053 	 0.235165 	 0.335287
1453681401.216740 	 0.312576 	 0.259829 	 0.295238
1453681401.217683 	 0.302076 	 0.236386 	 0.326252
1453681401.224868 	 0.278144 	 0.226374 	 0.357509
1453681401.225901 	 0.329915 	 0.222222 	 0.345543
1453681401.226867 	 0.282540 	 0.257143 	 0.329670
1453681401.227823 	 0.327473 	 0.260073 	 0.317949
1453681401.228772 	 0.337485 	 0.242735 	 0.354579
1453681401.230158 	 0.283272 	 0.262271 	 0.346520
1453681401.231143 	 0.278388 	 0.218559 	 0.313553
1453681401.232103 	 0.285470 	 0.259341 	 0.291575
1453681401.233059 	 0.323077 	 0.253480 	 0.309402
1453681401.234010 	 0.299878 	 0.235409 	 0.288645
1453681401.235127 	 0.293285 	 0.269353 	 0.303297
1453681401.236115 	 0.307204 	 0.266422 	 0.315507
1453681401.237074 	 0.330403 	 0.247131 	 0.318437
1453681401.238029 	 0.314774 	 0.261050 	 0.310867
1453681401.238981 	 0.301343 	 0.209768 	 0.322589
1453681401.240049 	 0.291575 	 0.267399 	 0.331868
1453681401.241020 	 0.293040 	 0.229060 	 0.329182
1453681401.241974 	 0.294994 	 0.249328 	 0.301343
1453681401.242928 	 0.304762 	 0.237607 	 0.319902
1453681401.243882 	 0.295482 	 0.229304 	 0.293773
1453681401.244829 	 0.290110 	 0.265446 	 0.345299
1453681401.245777 	 0.328205 	 0.224664 	 0.339927
1453681401.246721 	 0.336508 	 0.225885 	 0.308181
1453681401.247916 	 0.295238 	 0.223199 	 0.348474
1453681401.248938 	 0.319170 	 0.251770 	 0.338950
1453681401.250124 	 0.322100 	 0.228816 	 0.296459
1453681401.251097 	 0.310623 	 0.227839 	 0.335043
1453681401.252208 	 0.301587 	 0.231502 	 0.328205
1453681401.253182 	 0.307937 	 0.243223 	 0.309402
1453681401.254137 	 0.308425 	 0.241026 	 0.316972
1453681401.255088 	 0.301832 	 0.237363 	 0.321856
1453681401.256039 	 0.322589 	 0.227595 	 0.302320
1453681401.256988 	 0.337241 	 0.269109 	 0.300366
1453681401.257936 	 0.324298 	 0.213675 	 0.297680
1453681401.258887 	 0.296459 	 0.222955 	 0.331380
1453681401.260183 	 0.313553 	 0.226862 	 0.325763
1453681401.261162 	 0.290843 	 0.253968 	 0.338462
1453681401.262113 	 0.292064 	 0.251770 	 0.317460
1453681401.263064 	 0.309890 	 0.233211 	 0.301587
1453681401.264012 	 0.324054 	 0.247619 	 0.344567
1453681401.264959 	 0.321368 	 0.251770 	 0.350427
1453681401.265909 	 0.314286 	 0.214896 	 0.313553
1453681401.266856 	 0.283516 	 0.234432 	 0.336752
1453681401.267800 	 0.277411 	 0.254945 	 0.355800
1453681401.268909 	 0.283272 	 0.245177 	 0.320879
1453681401.270003 	 0.301832 	 0.233455 	 0.312088
1453681401.270973 	 0.295482 	 0.254945 	 0.303785
1453681401.271926 	 0.302564 	 0.223932 	 0.321612
1453681401.272878 	 0.301343 	 0.251038 	 0.349206
1453681401.273822 	 0.324542 	 0.215873 	 0.293529
1453681401.274774 	 0.301832 	 0.228571 	 0.293773
1453681401.275717 	 0.300366 	 0.224664 	 0.333822
1453681401.276666 	 0.321612 	 0.246398 	 0.313553
1453681401.277608 	 0.303785 	 0.236874 	 0.310867
1453681401.278566 	 0.305250 	 0.231502 	 0.350672
1453681401.279779 	 0.319414 	 0.256899 	 0.340171
1453681401.280755 	 0.286935 	 0.251770 	 0.334554
1453681401.281705 	 0.274237 	 0.236630 	 0.336996
1453681401.282648 	 0.332845 	 0.258364 	 0.306471
1453681401.283598 	 0.313309 	 0.237851 	 0.317216
1453681401.284648 	 0.288889 	 0.221490 	 0.335775
1453681401.285650 	 0.291575 	 0.249084 	 0.300855
1453681401.286606 	 0.323565 	 0.249084 	 0.321368
1453681401.287552 	 0.309890 	 0.242735 	 0.328694
1453681401.288494 	 0.314774 	 0.242247 	 0.288645
1453681401.289705 	 0.321123 	 0.269597 	 0.294017
1453681401.290689 	 0.292308 	 0.230769 	 0.347741
1453681401.291647 	 0.279121 	 0.221245 	 0.293529
1453681401.292591 	 0.326740 	 0.249817 	 0.318193
1453681401.293540 	 0.301343 	 0.235165 	 0.317705
1453681401.294482 	 0.317216 	 0.223199 	 0.293529
1453681401.295424 	 0.296459 	 0.262027 	 0.328449
1453681401.296364 	 0.290843 	 0.260317 	 0.280098
1453681401.297303 	 0.300855 	 0.224176 	 0.335531
1453681401.298245 	 0.282295 	 0.231013 	 0.301099
1453681401.299429 	 0.307448 	 0.246154 	 0.318926
1453681401.300439 	 0.304762 	 0.254212 	 0.328205
1453681401.301408 	 0.306471 	 0.237118 	 0.302076
1453681401.302398 	 0.303053 	 0.257875 	 0.328938
1453681401.303350 	 0.312821 	 0.228571 	 0.293529
1453681401.304296 	 0.288645 	 0.246642 	 0.300366
1453681401.305243 	 0.286691 	 0.231258 	 0.326252
1453681401.306186 	 0.288645 	 0.233455 	 0.312576
1453681401.307132 	 0.305495 	 0.232723 	 0.315507
1453681401.308076 	 0.297680 	 0.243223 	 0.307448
1453681401.309013 	 0.314286 	 0.252991 	 0.302564
1453681401.310241 	 0.315751 	 0.224908 	 0.290598
1453681401.311205 	 0.280586 	 0.224664 	 0.308425
1453681401.312156 	 0.335775 	 0.227106 	 0.337241
1453681401.313101 	 0.322833 	 0.240293 	 0.314042
1453681401.314043 	 0.303053 	 0.235165 	 0.317460
1453681401.314987 	 0.312088 	 0.244444 	 0.307937
1453681401.315935 	 0.292552 	 0.257631 	 0.293773
1453681401.316875 	 0.301099 	 0.262515 	 0.341636
1453681401.317811 	 0.318437 	 0.253724 	 0.340415
1453681401.331020 	 0.285226 	 0.244689 	 0.331624
1453681401.332100 	 0.312821 	 0.230525 	 0.288889
1453681401.333066 	 0.325275 	 0.267888 	 0.347253
1453681401.334026 	 0.273504 	 0.219536 	 0.321368
1453681401.335133 	 0.293773 	 0.236142 	 0.307937
1453681401.336124 	 0.299390 	 0.238584 	 0.307692
1453681401.337087 	 0.314286 	 0.231013 	 0.322833
1453681401.338042 	 0.298413 	 0.252503 	 0.303541
1453681401.338992 	 0.317460 	 0.235653 	 0.283028
1453681401.349435 	 0.322589 	 0.242735 	 0.304029
1453681401.350567 	 0.314774 	 0.247619 	 0.318681
1453681401.351723 	 0.305006 	 0.218803 	 0.305250
1453681401.352713 	 0.305739 	 0.266422 	 0.314774
1453681401.353668 	 0.290354 	 0.242979 	 0.291819
1453681401.354618 	 0.278144 	 0.217338 	 0.295727
1453681401.355558 	 0.295238 	 0.242735 	 0.316239
1453681401.356498 	 0.300611 	 0.242979 	 0.316728
1453681401.357444 	 0.315507 	 0.232234 	 0.318926
1453681401.358382 	 0.318437 	 0.227839 	 0.335775
1453681401.364628 	 0.340415 	 0.266667 	 0.330403
