X = 0.6908 +/- 0.0039 	 Y = 0.5851 +/- 0.0042 	 Z = 1.1017 +/- 0.0058 

time [s] 	 Strip1_V 	 Strip2_V 	 Strip3_V 	 Strip4_V 	 Xfield_V 	 Yfield_V 	 Zfield_V 
0.00059596 	 8.8125 	 8.4062 	 9.1562 	 8.3125 	 0.0278 	 0.0257 	 0.0169 
0.00060606 	 8.6562 	 8.2500 	 9.3125 	 8.1562 	 0.0294 	 0.0273 	 0.0193 
0.00061616 	 8.5000 	 8.0938 	 9.0000 	 8.0000 	 0.0270 	 0.0241 	 0.0161 
0.00062626 	 8.3438 	 7.9375 	 8.8438 	 7.6875 	 0.0270 	 0.0233 	 0.0169 
0.00063636 	 7.8750 	 7.7812 	 8.5312 	 7.6875 	 0.0278 	 0.0225 	 0.0193 
0.00064646 	 7.8750 	 7.3125 	 8.5312 	 7.3750 	 0.0261 	 0.0233 	 0.0177 
0.00065657 	 7.5625 	 7.1562 	 8.0625 	 7.0625 	 0.0261 	 0.0241 	 0.0169 
0.00066667 	 7.2500 	 7.0000 	 7.9062 	 6.7500 	 0.0286 	 0.0225 	 0.0193 
0.00067677 	 6.9375 	 6.6875 	 7.5938 	 6.5938 	 0.0278 	 0.0225 	 0.0185 
0.00068687 	 6.9375 	 6.5312 	 7.2812 	 6.5938 	 0.0286 	 0.0233 	 0.0185 
0.00069697 	 6.3125 	 6.0625 	 7.1250 	 6.2812 	 0.0261 	 0.0217 	 0.0169 
0.00070707 	 6.4688 	 5.9062 	 6.6562 	 5.6562 	 0.0278 	 0.0233 	 0.0177 
0.00071717 	 6.1562 	 5.5938 	 6.5000 	 5.6562 	 0.0261 	 0.0249 	 0.0169 
0.00072727 	 5.6875 	 5.4375 	 6.0312 	 5.5000 	 0.0229 	 0.0209 	 0.0121 
0.00073737 	 5.6875 	 5.1250 	 5.7188 	 5.1875 	 0.0237 	 0.0217 	 0.0129 
0.00074747 	 5.2188 	 4.8125 	 5.4062 	 4.8750 	 0.0237 	 0.0201 	 0.0137 
0.00075758 	 5.0625 	 4.3438 	 5.2500 	 4.5625 	 0.0197 	 0.0177 	 0.0105 
0.00076768 	 4.7500 	 4.3438 	 4.7812 	 4.0938 	 0.0197 	 0.0177 	 0.0113 
0.00077778 	 4.4375 	 3.8750 	 4.6250 	 4.0938 	 0.0197 	 0.0145 	 0.0121 
0.00078788 	 4.1250 	 3.5625 	 4.1562 	 3.9375 	 0.0165 	 0.0137 	 0.0088 
0.00079798 	 3.6562 	 3.0938 	 3.6875 	 3.4688 	 0.0133 	 0.0080 	 0.0032 
0.00080808 	 3.3438 	 3.2500 	 3.5312 	 3.1562 	 0.0149 	 0.0113 	 0.0056 
0.00081818 	 3.1875 	 2.7812 	 3.2188 	 2.6875 	 0.0149 	 0.0105 	 0.0048 
0.00082828 	 2.8750 	 2.6250 	 2.7500 	 2.5312 	 0.0141 	 0.0121 	 0.0048 
0.00083838 	 2.4062 	 2.1562 	 2.1250 	 2.0625 	 0.0133 	 0.0113 	 0.0024 
0.00084848 	 2.4062 	 2.0000 	 2.1250 	 1.7500 	 0.0141 	 0.0113 	 0.0040 
0.00085859 	 1.7812 	 1.5312 	 1.8125 	 1.7500 	 0.0165 	 0.0113 	 0.0064 
0.00086869 	 1.4688 	 1.3750 	 1.5000 	 1.4375 	 0.0093 	 0.0064 	 0.0000 
0.00087879 	 1.3125 	 1.0625 	 1.3438 	 0.9688 	 0.0085 	 0.0048 	 0.0000 
0.00088889 	 1.0000 	 0.7500 	 0.8750 	 0.8125 	 0.0093 	 0.0048 	 0.0000 
0.00089899 	 0.5312 	 0.4375 	 0.4062 	 0.5000 	 0.0044 	 0.0024 	 -0.0032 
0.00090909 	 0.2188 	 0.2812 	 0.2500 	 0.1875 	 0.0060 	 0.0032 	 -0.0016 
0.00091919 	 0.2188 	 0.1250 	 -0.0625 	 0.0312 	 0.0342 	 0.0346 	 0.0137 
0.00092929 	 0.0625 	 -0.1875 	 -0.3750 	 -0.1250 	 0.0125 	 0.0048 	 0.0056 
0.00093939 	 0.0625 	 -0.0312 	 0.0938 	 -0.1250 	 0.0213 	 0.0169 	 0.0016 
0.00094949 	 0.0625 	 0.1250 	 -0.0625 	 0.1875 	 -0.0036 	 -0.0064 	 -0.0105 
0.00095960 	 0.0625 	 0.1250 	 -0.2188 	 0.1875 	 -0.0044 	 -0.0064 	 -0.0113 
0.00096970 	 0.0625 	 -0.0312 	 0.0938 	 0.0312 	 -0.0060 	 -0.0040 	 -0.0121 
0.00097980 	 0.0625 	 0.1250 	 -0.2188 	 0.1875 	 -0.0076 	 -0.0056 	 -0.0153 
0.00098990 	 0.2188 	 0.1250 	 -0.0625 	 0.1875 	 -0.0068 	 -0.0048 	 -0.0121 
0.00100000 	 -0.2500 	 0.1250 	 0.0938 	 0.1875 	 -0.0068 	 -0.0040 	 -0.0129 
